"id","description","identifier","source","creator","date","collection_id","collection_title","series_id","series_title","tags","rights","rights_holder","publisher","format","type","filename","featured","file_url","thumbnail","language","sort_field","file_ext","title","by","mby","modified"
"5d112dfd366236002a00026c","Bezwada Wilson delivering lecture\, Social Justice Lecture Series\, at Administrative Block","170118JNUDMI0005","Samim Asgor Ali Collection","Samim Asgor Ali ","18/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Bezwada Wilson; Administrative Block; Social Justice Lectures; Alternative Classroom","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170118JNUDMI0038.JPG","No","http://http://campuscollection.openrun.net/samim/sa_patnaik_110816/Renamed_JNU Social Justice Lecture Series Video/18-01-2017/170118JNUDMI0005.MP4","http://campuscollection.openrun.net/Thumbnails/170118JNUDMI0005.MP4.jpg","","2017-01-18","MP4","Bezwada Wilson delivering lecture\, Social Justice Lecture Series\, at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfd366236002a00007b","Theatre performance for social justice at Administrative Block","170118JNUDMI0006","Samim Asgor Ali Collection","Samim Asgor Ali ","18/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170118JNUDMI0054.JPG","Yes","http://http://campuscollection.openrun.net/samim/sa_patnaik_110816/Renamed_JNU Social Justice Lecture Series Video/18-01-2017/170118JNUDMI0006.MP4","http://campuscollection.openrun.net/Thumbnails/170118JNUDMI0006.MP4.jpg","","2017-01-18","MP4","Theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c00025a","Theatre performance for social justice at Administrative Block","170118JNUDMI0007","Samim Asgor Ali Collection","Samim Asgor Ali ","18/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170118JNUDMI0056.JPG","No","","","","2017-01-18","","Theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c000108","Masks for theatre performance for social justice at Administrative Block","170118JNUDMI0008","Samim Asgor Ali Collection","Samim Asgor Ali ","18/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance; Props; Masks; Flower Pots","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170118JNUDMI0073.JPG","No","","","","2017-01-18","","Masks for theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c000093","Theatre performance for social justice at Administrative Block","170119JNUDMI0001","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0001.JPG","No","http://http://campuscollection.openrun.net/samim/sa_patnaik_110816/Renamed_JNU Social Justice Lecture Series Video/19-01-2017/170119JNUDMI0001.MP4","http://campuscollection.openrun.net/Thumbnails/170119JNUDMI0001.MP4.jpg","","2017-01-19","MP4","Theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c00013e","Theatre performance for social justice at Administrative Block","170119JNUDMI0002","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0009.JPG","No","http://http://campuscollection.openrun.net/samim/sa_patnaik_110816/Renamed_JNU Social Justice Lecture Series Video/19-01-2017/170119JNUDMI0002.MP4","http://campuscollection.openrun.net/Thumbnails/170119JNUDMI0002.MP4.jpg","","2017-01-19","MP4","Theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c0002ce","Theatre performance for social justice at Administrative Block","170119JNUDMI0003","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0029.JPG","Yes","http://http://campuscollection.openrun.net/samim/sa_patnaik_110816/Renamed_JNU Social Justice Lecture Series Video/19-01-2017/170119JNUDMI0003.MP4","http://campuscollection.openrun.net/Thumbnails/170119JNUDMI0003.MP4.jpg","","2017-01-19","MP4","Theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c0002dd","Theatre performance for social justice at Administrative Block","170119JNUDMI0004","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0035.JPG","No","http://http://campuscollection.openrun.net/samim/sa_patnaik_110816/Renamed_JNU Social Justice Lecture Series Video/19-01-2017/170119JNUDMI0004.MP4","http://campuscollection.openrun.net/Thumbnails/170119JNUDMI0004.MP4.jpg","","2017-01-19","MP4","Theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c00007a","Theatre performance for social justice at Administrative Block","170119JNUDMI0005","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0044.JPG","Yes","http://http://campuscollection.openrun.net/samim/sa_patnaik_110816/Renamed_JNU Social Justice Lecture Series Video/19-01-2017/170119JNUDMI0005.MP4","http://campuscollection.openrun.net/Thumbnails/170119JNUDMI0005.MP4.jpg","","2017-01-19","MP4","Theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c000143","Sohail Hashmi delivering lecture\, Social Justice Lecture Series\, at Administrative Block","170119JNUDMI0006","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Sohail Hashmi; Madhu Prasad; Admissions Policy History; Speech; Administrative Block; Social Justice Lecture Series ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0077.JPG","No","","","","2017-01-19","","Sohail Hashmi delivering lecture\, Social Justice Lecture Series\, at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c0003ba","Sohail Hashmi delivering lecture\, Social Justice Lecture Series\, at Administrative Block","170119JNUDMI0007","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Sohail Hashmi; Madhu Prasad; Admissions Policy History; Speech; Administrative Block; Social Justice Lecture Series ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0066.JPG","No","","","","2017-01-19","","Sohail Hashmi delivering lecture\, Social Justice Lecture Series\, at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c000162","Madhu Prasad delivering lecture\, Social Justice Lecture Series\, at Administrative Block","170119JNUDMI0008","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Madhu Prasad; Admissions Policy History; Speech; Administrative Block; Social Justice Lecture Series; Student Faculty Committees; Exclusion from School Education","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0088.JPG","No","","","","2017-01-19","","Madhu Prasad delivering lecture\, Social Justice Lecture Series\, at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c0002b6","Madhu Prasad delivering lecture\, Social Justice Lecture Series\, at Administrative Block","170119JNUDMI0009","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Madhu Prasad; Admissions Policy History; Speech; Administrative Block; Social Justice Lecture Series; Student Faculty Committees; Exclusion from School Education","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0096.JPG","No","","","","2017-01-19","","Madhu Prasad delivering lecture\, Social Justice Lecture Series\, at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c0001a4","Anita Ghai delivering lecture\, Social Justice Lecture Series\, at Administrative Block","170119JNUDMI0010","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Anita Ghai; Administrative Block; Social Justice Lectures; Alternative Classroom; Disability; Higher Education","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0148.JPG","Yes","","","","2017-01-19","","Anita Ghai delivering lecture\, Social Justice Lecture Series\, at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c000167","Anita Ghai delivering lecture\, Social Justice Lecture Series\, at Administrative Block","170119JNUDMI0011","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Anita Ghai; Administrative Block; Social Justice Lectures; Alternative Classroom; Disability; Higher Education","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0135.JPG","No","","","","2017-01-19","","Anita Ghai delivering lecture\, Social Justice Lecture Series\, at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c0001f2","Performers standing in row at steps–Theatre performance for social justice at Administrative Block","170119JNUDMI0012","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0154.JPG","Yes","","","","2017-01-19","","Performers standing in row at steps–Theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c00026b","Performers holding flower Pots–Theatre performance for social justice at Administrative Block","170119JNUDMI0013","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance; Flower Pots","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0174.JPG","Yes","","","","2017-01-19","","Performers holding flower Pots–Theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c000341","Performers holding masks for theatre performance for social justice at Administrative Block","170119JNUDMI0014","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance; Flower Pots; Masks","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0195.JPG","No","","","","2017-01-19","","Performers holding masks for theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c0003c4","Theatre performance for social justice at Administrative Block","170119JNUDMI0015","Samim Asgor Ali Collection","Samim Asgor Ali ","19/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170119JNUDMI0204.JPG","No","","","","2017-01-19","","Theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c0002cd","Yogendra Yadav\, CSDS\, delivering lecture\, Social Justice Lecture Series\, at Administrative Block","170120JNUDMI0001","Samim Asgor Ali Collection","Samim Asgor Ali ","20/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Yogendra Yadav; Social Justice Lectures; Administrative Block; Alternative Classroom; UGC Autonomy; Speech ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170120JNUDMI0063.JPG","No","http://http://campuscollection.openrun.net/samim/sa_patnaik_110816/Renamed_JNU Social Justice Lecture Series Video/20-01-2017/170120JNUDMI0001.MP4","http://campuscollection.openrun.net/Thumbnails/170120JNUDMI0001.MP4.jpg","","2017-01-20","MP4","Yogendra Yadav\, CSDS\, delivering lecture\, Social Justice Lecture Series\, at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c00018f","Yogendra Yadav\, CSDS\, delivering lecture\, Social Justice Lecture Series\, at Administrative Block","170120JNUDMI0002","Samim Asgor Ali Collection","Samim Asgor Ali ","20/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Yogendra Yadav; Tanweer Fazal; Social Justice Lectures; Administrative Block; Alternative Classroom; UGC Autonomy; Speech ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170120JNUDMI0194.JPG","No","http://http://campuscollection.openrun.net/samim/sa_patnaik_110816/Renamed_JNU Social Justice Lecture Series Video/20-01-2017/170120JNUDMI0002.MP4","http://campuscollection.openrun.net/Thumbnails/170120JNUDMI0002.MP4.jpg","","2017-01-20","MP4","Yogendra Yadav\, CSDS\, delivering lecture\, Social Justice Lecture Series\, at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe366236001c00027b","Tanweer Fazal\, Associate Professor\, Centre for the Study of Social Systems\, delivering lecture on Minority Rights\, Sachar Committee at Administrative Block","170120JNUDMI0003","Samim Asgor Ali Collection","Samim Asgor Ali ","20/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Tanveer Fazal; Speech; Social Justice Lecture Series; Administrative Block; Minorityism versus Minority Rights; Sachar Committee Report; Homogenisation","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170120JNUDMI0344.JPG","No","http://http://campuscollection.openrun.net/samim/sa_patnaik_110816/Renamed_JNU Social Justice Lecture Series Video/20-01-2017/170120JNUDMI0003.MP4","http://campuscollection.openrun.net/Thumbnails/170120JNUDMI0003.MP4.jpg","","2017-01-20","MP4","Tanweer Fazal\, Associate Professor\, Centre for the Study of Social Systems\, delivering lecture on Minority Rights\, Sachar Committee at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe3662360027000020","Tanweer Fazal\, Associate Professor\, Centre for the Study of Social Systems\, delivering lecture on Minority Rights\, Sachar Committee at Administrative Block","170120JNUDMI0004","Samim Asgor Ali Collection","Samim Asgor Ali ","20/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Tanveer Fazal; Speech; Social Justice Lecture Series; Administrative Block; Minorityism versus Minority Rights; Sachar Committee Report; Homogenisation","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170120JNUDMI0399.JPG","No","","","","2017-01-20","","Tanweer Fazal\, Associate Professor\, Centre for the Study of Social Systems\, delivering lecture on Minority Rights\, Sachar Committee at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe36623600270003a4","Theatre performance for social justice at Administrative Block","170120JNUDMI0005","Samim Asgor Ali Collection","Samim Asgor Ali ","20/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170120JNUDMI0467.JPG","No","","","","2017-01-20","","Theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe36623600270001f8","Clowns: The Symbols of Democracy' theatre performance for social justice at Administrative Block","170120JNUDMI0006","Samim Asgor Ali Collection","Samim Asgor Ali ","20/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance; Democracy; Symbol; Clowns","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170120JNUDMI0481.JPG","No","","","","2017-01-20","","Clowns: The Symbols of Democracy' theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d112dfe3662360027000131","Theatre performance for social justice at Administrative Block","170120JNUDMI0007","Samim Asgor Ali Collection","Samim Asgor Ali ","20/01/17","JNU","JNU Student Movement","SM001","Student Movements ","Student; Faculty; SAA; School of Arts and Aesthetics; Theatre; Administrative Block; Social Justice; State Power; Resistance ","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","170120JNUDMI0561.JPG","Yes","","","","2017-01-20","","Theatre performance for social justice at Administrative Block","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d1149c4366236002700006d","Rahul Gandhi\, leader of the main opposition party Indian National Congress\, speaks to the students at Freedom Square\, as part of the Public Meeting to protest against the arrests of students","160213JNUDI0013","Azhar Amin's Collection","Azhar Amin","13/02/16","JNU","JNU Student Movement","SM001","Student Movements ","Rahul Gandhi\, INC\, Congress\, opposition party\, opposition\, students\, Freedom Square\, Azadi Chowk\, Public Meeting\, politicians\, politics\, protests\, sedition\, arrest\, arrests\, charges\, IPC\, anti national\, protest","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","161117JNUDI0614.JPG","Yes","http://campuscollection.openrun.net/samim/Photo Archive/Gayatri Balusha/13-02 Public Meeting/160213JNUDI0013.MOV","http://campuscollection.openrun.net/Thumbnails/160213JNUDI0013.MOV.jpg","","2016-02-13","MOV","Rahul Gandhi\, leader of the main opposition party Indian National Congress\, speaks to the students at Freedom Square\, as part of the Public Meeting to protest against the arrests of students","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d1149c436623600270001ac","Kavita Krishnan\, Polit Bureau member of Communist Party of India\, addresses the students at Freedom Square\, on the day of the Public Meeting to protest against the arrests of students","160213JNUDI0014","Azhar Amin's Collection","Azhar Amin","13/02/16","JNU","JNU Student Movement","SM001","Student Movements ","Kavita Krishnan\, CPI\, Left\, Communist Party of India\, opposition party\, opposition\, students\, Freedom Square\, Azadi Chowk\, Public Meeting\, politicians\, politics\, protests\, sedition\, arrest\, arrests\, charges\, IPC\, anti national\, protest","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","161117JNUDI0619.JPG","No","http://campuscollection.openrun.net/samim/Photo Archive/Gayatri Balusha/13-02 Public Meeting/160213JNUDI0014.MOV","http://campuscollection.openrun.net/Thumbnails/160213JNUDI0014.MOV.jpg","","2016-02-13","MOV","Kavita Krishnan\, Polit Bureau member of Communist Party of India\, addresses the students at Freedom Square\, on the day of the Public Meeting to protest against the arrests of students","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d1149c43662360027000204","Prof Ayesha Kidwai speaks at the Public Meeting at Freedom Square\, which was organised to protest against the arrests of students","160213JNUDI0015","Azhar Amin's Collection","Azhar Amin","13/02/16","JNU","JNU Student Movement","SM001","Student Movements ","Ayesha\, Kidwai\, Public meeting\, arrests\, students\, protest\, Freedom Square\, Azadi Chowk\, sedition\, arrest\, Professor\, politicians","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","161117JNUDI0623.JPG","No","http://campuscollection.openrun.net/samim/Photo Archive/Gayatri Balusha/13-02 Public Meeting/160213JNUDI0015.MOV","http://campuscollection.openrun.net/Thumbnails/160213JNUDI0015.MOV.jpg","","2016-02-13","MOV","Prof Ayesha Kidwai speaks at the Public Meeting at Freedom Square\, which was organised to protest against the arrests of students","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d1149c43662360027000246","Ajay Maken\, politician from INC\, speaks to the gathering at Freedom Square\, as part of the Public Meeting to protest against the arrests of students","160213JNUDI0016","Azhar Amin's Collection","Azhar Amin","13/02/16","JNU","JNU Student Movement","SM001","Student Movements ","Ajay Maken\, INC\, Congress\, opposition party\, opposition\, students\, Freedom Square\, Azadi Chowk\, Public Meeting\, politicians\, politics\, protests\, sedition\, arrest\, arrests\, charges\, IPC\, anti national\, protest","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","161117JNUDI0624.JPG","No","http://campuscollection.openrun.net/samim/Photo Archive/Gayatri Balusha/13-02 Public Meeting/160213JNUDI0016.MOV","http://campuscollection.openrun.net/Thumbnails/160213JNUDI0016.MOV.jpg","","2016-02-13","MOV","Ajay Maken\, politician from INC\, speaks to the gathering at Freedom Square\, as part of the Public Meeting to protest against the arrests of students","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d1149c43662360027000031","Member of Parliament Anand Sharma\, speaks to the students gathered at Freedom Square\, as part of the Public Meeting organised to protest against the arrests of students on charges of sedition","160213JNUDI0017","Azhar Amin's Collection","Azhar Amin","13/02/16","JNU","JNU Student Movement","SM001","Student Movements ","MP\, Anand Sharma\, opposition party\, opposition\, students\, Freedom Square\, Azadi Chowk\, Public Meeting\, politicians\, politics\, protests\, sedition\, arrest\, arrests\, charges\, IPC\, anti national\, protest","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","JPG","Born Digital Image","161117JNUDI0626.JPG","No","http://campuscollection.openrun.net/samim/Photo Archive/Gayatri Balusha/13-02 Public Meeting/160213JNUDI0017.MOV","http://campuscollection.openrun.net/Thumbnails/160213JNUDI0017.MOV.jpg","","2016-02-13","MOV","Member of Parliament Anand Sharma\, speaks to the students gathered at Freedom Square\, as part of the Public Meeting organised to protest against the arrests of students on charges of sedition","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d1149c436623600270001ed","The Play Lehar performed at Freedom Square by the theatre group Dastak\, on the occasion of International Women's Day","160308JNUDMI0005","JNU","Gayatri Balusha","08/03/16","JNU","JNU Student Movement","SM001","Student Movements ","play\, theatre\, Lehar\, performance\, Dastak\, International Women's Day\, Freedom Square\, Azadi Chowk","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies","MP4","Born Digital Moving Image (Videos)","160308JNUDMI0005.MP4","","http://campuscollection.openrun.net/samim/Photo Archive/Gayatri Balusha/Videos/160308JNUDMI0005.mp4","http://campuscollection.openrun.net/Thumbnails/160308JNUDMI0005.mp4.jpg","Hindi","2016-03-08","mp4","The Play Lehar performed at Freedom Square by the theatre group Dastak\, on the occasion of International Women's Day","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
